Temperature [°C]	0	0.31	0.67	0.96	1.25	1.6	1.89	2.22	2.57	2.87	3.22	3.52	3.83	4.13	4.43	4.77	5.1	5.44	5.74	6.05	6.39	6.7	6.98	7.63
20.931	0.715	0.704	0.704	0.697	0.69	0.695	0.702	0.696	0.702	0.709	0.698	0.705	0.72	0.711	0.737	0.769	0.84	0.93	1.05	1.102	1.234	1.273	1.293	1.331
21.095	0.715	0.704	0.703	0.699	0.691	0.696	0.701	0.695	0.7	0.708	0.7	0.706	0.721	0.713	0.737	0.767	0.841	0.932	1.048	1.102	1.232	1.273	1.29	1.329
21.105	0.716	0.705	0.702	0.699	0.689	0.698	0.701	0.694	0.702	0.707	0.699	0.703	0.717	0.714	0.738	0.768	0.838	0.928	1.047	1.105	1.233	1.271	1.292	1.331
21.277	0.715	0.704	0.702	0.699	0.689	0.695	0.7	0.696	0.701	0.709	0.698	0.704	0.72	0.714	0.737	0.771	0.84	0.931	1.047	1.103	1.234	1.273	1.29	1.332
21.286	0.715	0.704	0.702	0.7	0.692	0.696	0.7	0.694	0.701	0.709	0.698	0.704	0.717	0.713	0.734	0.768	0.838	0.93	1.048	1.101	1.232	1.271	1.29	1.332
21.469	0.714	0.703	0.703	0.699	0.693	0.696	0.703	0.693	0.701	0.706	0.697	0.704	0.718	0.714	0.737	0.769	0.841	0.929	1.048	1.101	1.231	1.272	1.292	1.332
21.479	0.715	0.703	0.701	0.698	0.692	0.695	0.702	0.694	0.699	0.71	0.699	0.702	0.717	0.714	0.734	0.77	0.84	0.929	1.048	1.101	1.232	1.271	1.291	1.33
21.671	0.713	0.705	0.701	0.698	0.689	0.696	0.698	0.694	0.7	0.707	0.699	0.704	0.718	0.714	0.735	0.768	0.839	0.928	1.046	1.102	1.232	1.27	1.293	1.332
21.682	0.714	0.702	0.703	0.699	0.691	0.693	0.7	0.694	0.699	0.706	0.699	0.704	0.718	0.714	0.736	0.771	0.839	0.927	1.045	1.101	1.233	1.271	1.29	1.332
21.875	0.714	0.704	0.703	0.699	0.69	0.696	0.7	0.694	0.702	0.708	0.7	0.703	0.719	0.713	0.735	0.772	0.839	0.925	1.044	1.102	1.231	1.27	1.291	1.331
21.886	0.716	0.703	0.703	0.698	0.689	0.696	0.701	0.696	0.698	0.707	0.697	0.702	0.718	0.712	0.734	0.768	0.837	0.927	1.047	1.1	1.232	1.273	1.29	1.331
22.09	0.716	0.705	0.703	0.699	0.69	0.695	0.7	0.694	0.7	0.707	0.699	0.704	0.717	0.713	0.735	0.766	0.836	0.926	1.047	1.1	1.233	1.27	1.288	1.333
22.102	0.714	0.705	0.703	0.699	0.689	0.694	0.7	0.694	0.701	0.707	0.697	0.701	0.719	0.712	0.735	0.766	0.84	0.927	1.045	1.098	1.232	1.269	1.292	1.33
22.302	0.714	0.702	0.703	0.698	0.689	0.693	0.7	0.696	0.699	0.708	0.698	0.704	0.717	0.713	0.736	0.768	0.839	0.926	1.046	1.098	1.231	1.265	1.289	1.328
22.314	0.714	0.702	0.702	0.699	0.689	0.695	0.7	0.693	0.7	0.707	0.697	0.703	0.718	0.709	0.735	0.767	0.837	0.926	1.046	1.1	1.231	1.271	1.289	1.334
22.534	0.713	0.704	0.701	0.697	0.687	0.695	0.7	0.695	0.699	0.707	0.698	0.703	0.717	0.713	0.733	0.767	0.839	0.926	1.045	1.102	1.23	1.269	1.29	1.33
22.546	0.715	0.705	0.702	0.698	0.688	0.694	0.701	0.695	0.7	0.707	0.695	0.702	0.715	0.712	0.733	0.767	0.836	0.924	1.046	1.1	1.23	1.27	1.288	1.332
22.75	0.712	0.704	0.702	0.699	0.688	0.693	0.699	0.694	0.7	0.706	0.698	0.703	0.717	0.713	0.735	0.764	0.835	0.925	1.045	1.099	1.23	1.269	1.29	1.332
22.762	0.713	0.702	0.703	0.697	0.688	0.695	0.701	0.695	0.699	0.708	0.696	0.701	0.716	0.712	0.733	0.766	0.838	0.923	1.042	1.098	1.228	1.269	1.288	1.331
22.973	0.714	0.701	0.7	0.697	0.687	0.696	0.7	0.691	0.701	0.705	0.698	0.702	0.717	0.711	0.732	0.765	0.838	0.926	1.044	1.098	1.23	1.271	1.291	1.33
22.985	0.713	0.704	0.702	0.696	0.687	0.695	0.703	0.693	0.7	0.707	0.698	0.702	0.716	0.71	0.731	0.765	0.837	0.923	1.045	1.099	1.228	1.267	1.289	1.334
23.189	0.713	0.705	0.702	0.698	0.69	0.692	0.7	0.692	0.699	0.706	0.697	0.702	0.716	0.711	0.731	0.767	0.837	0.924	1.042	1.099	1.229	1.267	1.29	1.329
23.2	0.713	0.703	0.704	0.699	0.686	0.695	0.699	0.695	0.699	0.705	0.698	0.702	0.718	0.711	0.733	0.766	0.835	0.923	1.044	1.1	1.23	1.267	1.291	1.327
23.409	0.713	0.701	0.7	0.697	0.689	0.695	0.699	0.693	0.698	0.707	0.697	0.7	0.715	0.71	0.733	0.764	0.833	0.925	1.044	1.098	1.23	1.268	1.291	1.334
23.42	0.712	0.702	0.701	0.7	0.69	0.695	0.699	0.693	0.699	0.705	0.697	0.701	0.715	0.711	0.733	0.764	0.835	0.921	1.044	1.1	1.227	1.269	1.29	1.329
23.628	0.714	0.702	0.702	0.697	0.685	0.694	0.701	0.694	0.698	0.708	0.696	0.703	0.717	0.71	0.731	0.766	0.837	0.925	1.044	1.095	1.227	1.266	1.289	1.331
23.64	0.714	0.704	0.703	0.699	0.688	0.695	0.699	0.692	0.7	0.706	0.695	0.701	0.717	0.711	0.732	0.764	0.833	0.923	1.043	1.095	1.228	1.267	1.287	1.333
23.848	0.713	0.701	0.702	0.696	0.686	0.693	0.697	0.692	0.7	0.706	0.697	0.702	0.718	0.709	0.732	0.763	0.836	0.923	1.042	1.098	1.227	1.269	1.285	1.329
23.86	0.712	0.701	0.701	0.698	0.685	0.695	0.701	0.694	0.697	0.704	0.698	0.699	0.712	0.707	0.73	0.765	0.836	0.922	1.041	1.099	1.227	1.267	1.288	1.331
24.066	0.712	0.702	0.701	0.697	0.688	0.692	0.699	0.693	0.698	0.706	0.696	0.701	0.717	0.711	0.732	0.764	0.834	0.923	1.04	1.098	1.226	1.265	1.291	1.333
24.077	0.713	0.702	0.701	0.699	0.687	0.694	0.699	0.692	0.698	0.706	0.697	0.701	0.716	0.71	0.732	0.765	0.833	0.922	1.04	1.094	1.227	1.266	1.287	1.332
24.286	0.713	0.702	0.7	0.696	0.687	0.696	0.7	0.69	0.698	0.706	0.695	0.7	0.715	0.711	0.729	0.763	0.835	0.923	1.041	1.096	1.227	1.265	1.288	1.328
24.298	0.712	0.703	0.701	0.696	0.687	0.694	0.698	0.692	0.697	0.707	0.695	0.7	0.715	0.708	0.729	0.764	0.833	0.919	1.041	1.097	1.229	1.265	1.293	1.329
24.501	0.712	0.702	0.699	0.698	0.687	0.693	0.699	0.692	0.698	0.705	0.696	0.701	0.714	0.708	0.731	0.762	0.833	0.92	1.042	1.095	1.228	1.267	1.285	1.332
24.513	0.714	0.7	0.701	0.7	0.687	0.694	0.699	0.693	0.698	0.707	0.696	0.701	0.715	0.71	0.73	0.762	0.833	0.921	1.04	1.096	1.23	1.267	1.286	1.331
24.722	0.714	0.701	0.701	0.697	0.686	0.695	0.698	0.692	0.697	0.705	0.695	0.699	0.715	0.71	0.73	0.762	0.834	0.92	1.039	1.096	1.223	1.263	1.286	1.33
24.734	0.713	0.702	0.702	0.695	0.687	0.693	0.7	0.693	0.699	0.703	0.694	0.698	0.714	0.71	0.73	0.765	0.833	0.92	1.038	1.095	1.223	1.264	1.287	1.329
24.941	0.713	0.704	0.701	0.697	0.687	0.693	0.7	0.693	0.698	0.705	0.695	0.7	0.715	0.708	0.731	0.764	0.832	0.919	1.039	1.095	1.227	1.265	1.286	1.33
24.954	0.714	0.702	0.7	0.696	0.686	0.693	0.698	0.692	0.696	0.705	0.695	0.698	0.716	0.71	0.729	0.763	0.831	0.919	1.039	1.092	1.226	1.265	1.287	1.33
25.162	0.712	0.701	0.7	0.696	0.685	0.693	0.697	0.691	0.697	0.702	0.694	0.7	0.714	0.708	0.729	0.764	0.833	0.92	1.041	1.094	1.226	1.265	1.288	1.328
25.174	0.712	0.7	0.702	0.698	0.687	0.693	0.699	0.69	0.696	0.704	0.696	0.7	0.712	0.707	0.732	0.76	0.833	0.919	1.04	1.095	1.226	1.263	1.285	1.33
25.378	0.713	0.702	0.699	0.696	0.685	0.695	0.699	0.691	0.698	0.705	0.693	0.699	0.713	0.709	0.728	0.763	0.831	0.92	1.037	1.093	1.224	1.264	1.284	1.333
25.389	0.714	0.701	0.7	0.696	0.688	0.692	0.7	0.693	0.696	0.705	0.696	0.698	0.712	0.708	0.728	0.761	0.831	0.919	1.036	1.093	1.225	1.263	1.285	1.33
25.596	0.71	0.701	0.7	0.696	0.687	0.694	0.697	0.689	0.695	0.704	0.694	0.7	0.715	0.707	0.731	0.762	0.831	0.92	1.04	1.092	1.225	1.262	1.287	1.33
25.618	0.712	0.702	0.701	0.696	0.687	0.694	0.699	0.69	0.696	0.702	0.692	0.698	0.713	0.709	0.73	0.762	0.832	0.917	1.04	1.094	1.225	1.262	1.285	1.327
25.825	0.712	0.702	0.701	0.694	0.685	0.694	0.7	0.693	0.696	0.704	0.694	0.7	0.712	0.708	0.731	0.761	0.832	0.919	1.035	1.091	1.225	1.264	1.286	1.329
25.836	0.713	0.701	0.699	0.696	0.686	0.694	0.698	0.688	0.697	0.703	0.694	0.697	0.712	0.707	0.729	0.761	0.829	0.918	1.038	1.091	1.224	1.262	1.287	1.329
26.038	0.711	0.7	0.699	0.696	0.684	0.693	0.697	0.692	0.697	0.703	0.695	0.699	0.712	0.707	0.73	0.76	0.831	0.918	1.035	1.091	1.223	1.262	1.286	1.329
26.058	0.711	0.702	0.697	0.696	0.686	0.696	0.701	0.693	0.695	0.703	0.695	0.698	0.712	0.707	0.728	0.761	0.827	0.915	1.037	1.092	1.226	1.263	1.287	1.329
26.262	0.713	0.702	0.701	0.695	0.687	0.695	0.701	0.69	0.695	0.702	0.694	0.699	0.713	0.709	0.726	0.76	0.83	0.919	1.036	1.089	1.224	1.262	1.284	1.329
26.274	0.714	0.703	0.7	0.695	0.687	0.697	0.698	0.689	0.696	0.702	0.692	0.699	0.713	0.706	0.728	0.761	0.829	0.916	1.039	1.091	1.223	1.262	1.282	1.328
26.486	0.711	0.699	0.698	0.696	0.686	0.696	0.698	0.691	0.696	0.701	0.693	0.697	0.712	0.706	0.727	0.759	0.829	0.917	1.036	1.091	1.223	1.261	1.284	1.328
26.498	0.711	0.7	0.7	0.695	0.685	0.697	0.698	0.693	0.696	0.703	0.694	0.698	0.711	0.707	0.727	0.759	0.829	0.914	1.035	1.094	1.221	1.259	1.285	1.329
26.707	0.713	0.699	0.697	0.697	0.688	0.696	0.699	0.692	0.697	0.703	0.695	0.696	0.711	0.707	0.728	0.759	0.829	0.912	1.039	1.091	1.222	1.261	1.286	1.33
26.719	0.713	0.7	0.7	0.696	0.685	0.696	0.699	0.69	0.696	0.704	0.692	0.698	0.713	0.706	0.726	0.759	0.827	0.913	1.036	1.09	1.219	1.262	1.283	1.328
26.926	0.71	0.702	0.697	0.695	0.684	0.695	0.698	0.69	0.695	0.703	0.694	0.7	0.714	0.704	0.728	0.758	0.83	0.916	1.034	1.088	1.22	1.26	1.283	1.327
26.938	0.712	0.702	0.7	0.697	0.683	0.696	0.698	0.69	0.694	0.704	0.692	0.697	0.711	0.705	0.726	0.757	0.828	0.916	1.035	1.091	1.221	1.26	1.28	1.327
27.143	0.712	0.699	0.698	0.696	0.687	0.694	0.697	0.689	0.694	0.704	0.694	0.697	0.712	0.705	0.725	0.76	0.829	0.914	1.036	1.086	1.221	1.262	1.285	1.328
27.154	0.71	0.702	0.7	0.695	0.686	0.7	0.697	0.689	0.693	0.704	0.693	0.695	0.712	0.706	0.728	0.759	0.827	0.912	1.031	1.091	1.222	1.26	1.282	1.33
27.365	0.712	0.701	0.7	0.696	0.685	0.694	0.699	0.687	0.693	0.701	0.693	0.699	0.713	0.706	0.725	0.759	0.829	0.914	1.033	1.089	1.223	1.261	1.284	1.328
27.376	0.711	0.7	0.698	0.694	0.685	0.695	0.7	0.691	0.693	0.703	0.689	0.696	0.71	0.707	0.726	0.759	0.827	0.913	1.033	1.088	1.224	1.262	1.281	1.327
27.582	0.71	0.7	0.696	0.695	0.685	0.695	0.698	0.691	0.697	0.703	0.691	0.699	0.712	0.706	0.726	0.759	0.827	0.916	1.031	1.088	1.222	1.26	1.282	1.328
27.593	0.712	0.701	0.697	0.696	0.683	0.697	0.699	0.689	0.694	0.701	0.693	0.697	0.711	0.705	0.725	0.758	0.826	0.911	1.031	1.088	1.219	1.262	1.282	1.328
27.804	0.711	0.699	0.699	0.695	0.684	0.696	0.699	0.689	0.696	0.702	0.693	0.698	0.712	0.705	0.728	0.76	0.824	0.914	1.03	1.087	1.222	1.259	1.285	1.329
27.816	0.712	0.699	0.699	0.695	0.684	0.697	0.7	0.69	0.693	0.702	0.691	0.696	0.71	0.703	0.725	0.757	0.825	0.912	1.031	1.086	1.222	1.26	1.282	1.326
28.03	0.711	0.7	0.699	0.694	0.683	0.697	0.697	0.69	0.695	0.701	0.689	0.696	0.713	0.705	0.725	0.759	0.824	0.912	1.032	1.09	1.22	1.262	1.284	1.33
28.041	0.711	0.7	0.698	0.695	0.685	0.695	0.697	0.689	0.696	0.701	0.692	0.697	0.709	0.706	0.726	0.757	0.828	0.91	1.031	1.084	1.22	1.26	1.279	1.327
28.246	0.711	0.7	0.697	0.695	0.686	0.695	0.696	0.689	0.695	0.7	0.689	0.698	0.709	0.706	0.726	0.755	0.825	0.91	1.031	1.088	1.221	1.257	1.284	1.329
28.258	0.711	0.698	0.699	0.694	0.685	0.696	0.699	0.688	0.693	0.701	0.691	0.698	0.71	0.704	0.725	0.759	0.827	0.908	1.03	1.085	1.22	1.26	1.28	1.328
28.467	0.71	0.698	0.701	0.694	0.684	0.695	0.697	0.69	0.694	0.702	0.692	0.696	0.711	0.704	0.725	0.757	0.825	0.912	1.029	1.087	1.221	1.259	1.283	1.326
28.479	0.71	0.701	0.698	0.694	0.685	0.697	0.699	0.689	0.694	0.7	0.689	0.697	0.712	0.705	0.726	0.756	0.824	0.908	1.03	1.086	1.22	1.258	1.282	1.324
28.693	0.709	0.7	0.699	0.696	0.683	0.694	0.697	0.688	0.695	0.703	0.692	0.694	0.709	0.706	0.723	0.757	0.824	0.91	1.03	1.085	1.22	1.258	1.282	1.325
28.705	0.711	0.7	0.7	0.695	0.685	0.695	0.697	0.689	0.694	0.699	0.694	0.695	0.709	0.706	0.724	0.758	0.824	0.908	1.03	1.083	1.218	1.258	1.28	1.327
28.912	0.711	0.7	0.696	0.692	0.684	0.693	0.699	0.688	0.694	0.701	0.692	0.697	0.712	0.705	0.724	0.757	0.823	0.909	1.03	1.087	1.219	1.257	1.282	1.328
28.924	0.71	0.699	0.697	0.695	0.682	0.697	0.697	0.689	0.691	0.701	0.691	0.698	0.71	0.704	0.723	0.756	0.824	0.907	1.027	1.082	1.216	1.258	1.279	1.328
29.128	0.712	0.698	0.696	0.693	0.682	0.693	0.698	0.688	0.693	0.703	0.692	0.695	0.71	0.703	0.724	0.755	0.823	0.907	1.029	1.082	1.215	1.258	1.279	1.328
29.14	0.711	0.699	0.697	0.695	0.681	0.695	0.698	0.689	0.694	0.7	0.692	0.695	0.709	0.703	0.723	0.754	0.823	0.907	1.031	1.083	1.216	1.259	1.283	1.328
29.35	0.709	0.698	0.696	0.694	0.681	0.693	0.697	0.688	0.693	0.701	0.69	0.695	0.708	0.703	0.723	0.753	0.823	0.908	1.026	1.086	1.219	1.257	1.278	1.323
29.361	0.71	0.698	0.698	0.691	0.684	0.695	0.697	0.688	0.693	0.7	0.689	0.695	0.71	0.704	0.723	0.756	0.822	0.907	1.027	1.082	1.218	1.257	1.281	1.329
29.568	0.711	0.699	0.698	0.693	0.682	0.693	0.697	0.688	0.693	0.701	0.691	0.696	0.709	0.703	0.723	0.757	0.822	0.904	1.028	1.083	1.217	1.256	1.281	1.326
29.58	0.712	0.7	0.697	0.693	0.682	0.696	0.699	0.687	0.693	0.701	0.69	0.696	0.711	0.704	0.725	0.756	0.822	0.907	1.028	1.083	1.218	1.257	1.278	1.326
29.785	0.71	0.699	0.697	0.692	0.683	0.693	0.697	0.689	0.693	0.699	0.691	0.695	0.71	0.702	0.723	0.752	0.823	0.909	1.024	1.083	1.217	1.256	1.278	1.326
29.797	0.711	0.698	0.696	0.694	0.684	0.696	0.699	0.688	0.69	0.7	0.69	0.694	0.71	0.706	0.723	0.756	0.821	0.905	1.027	1.083	1.218	1.254	1.278	1.327
30.006	0.709	0.697	0.696	0.694	0.683	0.693	0.696	0.686	0.692	0.701	0.689	0.695	0.709	0.704	0.721	0.754	0.82	0.908	1.025	1.082	1.216	1.257	1.279	1.326
30.019	0.71	0.698	0.697	0.693	0.682	0.695	0.698	0.688	0.691	0.698	0.691	0.695	0.709	0.704	0.723	0.755	0.823	0.905	1.028	1.079	1.217	1.258	1.278	1.324
30.224	0.711	0.697	0.697	0.693	0.683	0.696	0.697	0.686	0.692	0.7	0.689	0.695	0.707	0.704	0.721	0.756	0.821	0.905	1.026	1.079	1.217	1.255	1.276	1.326
30.235	0.71	0.698	0.698	0.694	0.682	0.693	0.696	0.687	0.693	0.7	0.687	0.693	0.708	0.702	0.721	0.754	0.821	0.907	1.027	1.078	1.216	1.255	1.277	1.327
30.443	0.711	0.698	0.696	0.694	0.683	0.694	0.697	0.686	0.693	0.698	0.689	0.694	0.708	0.702	0.722	0.754	0.818	0.905	1.027	1.081	1.215	1.257	1.278	1.327
30.462	0.71	0.699	0.696	0.693	0.681	0.692	0.698	0.686	0.693	0.7	0.687	0.693	0.708	0.704	0.723	0.752	0.819	0.904	1.026	1.08	1.218	1.255	1.279	1.326
30.67	0.709	0.701	0.697	0.692	0.68	0.692	0.697	0.689	0.693	0.7	0.69	0.693	0.707	0.702	0.722	0.754	0.817	0.903	1.026	1.08	1.216	1.257	1.275	1.326
30.682	0.709	0.696	0.696	0.692	0.684	0.693	0.696	0.689	0.692	0.698	0.689	0.695	0.707	0.7	0.722	0.753	0.816	0.901	1.024	1.076	1.214	1.253	1.279	1.327
30.888	0.709	0.697	0.698	0.693	0.682	0.691	0.694	0.688	0.692	0.7	0.689	0.692	0.708	0.703	0.721	0.751	0.818	0.904	1.023	1.081	1.217	1.253	1.278	1.323
30.9	0.713	0.697	0.695	0.691	0.681	0.696	0.699	0.687	0.689	0.699	0.69	0.694	0.705	0.702	0.723	0.753	0.818	0.903	1.023	1.077	1.215	1.254	1.281	1.323
31.107	0.708	0.697	0.697	0.692	0.68	0.691	0.696	0.687	0.688	0.698	0.689	0.692	0.708	0.704	0.72	0.752	0.819	0.903	1.024	1.081	1.214	1.253	1.279	1.324
31.118	0.71	0.699	0.696	0.692	0.681	0.694	0.696	0.688	0.691	0.701	0.689	0.696	0.709	0.703	0.721	0.753	0.817	0.903	1.02	1.079	1.215	1.254	1.281	1.326
31.334	0.711	0.697	0.696	0.693	0.681	0.694	0.696	0.687	0.69	0.699	0.688	0.692	0.706	0.7	0.719	0.751	0.819	0.902	1.024	1.077	1.215	1.255	1.275	1.325
31.345	0.71	0.697	0.696	0.692	0.681	0.695	0.697	0.687	0.691	0.698	0.688	0.694	0.707	0.701	0.72	0.752	0.819	0.904	1.022	1.076	1.215	1.254	1.275	1.327
31.554	0.711	0.696	0.696	0.691	0.68	0.694	0.698	0.687	0.69	0.699	0.689	0.692	0.706	0.701	0.722	0.752	0.818	0.905	1.024	1.077	1.216	1.253	1.279	1.326
31.566	0.708	0.698	0.696	0.693	0.682	0.697	0.698	0.686	0.689	0.697	0.69	0.693	0.709	0.701	0.72	0.753	0.817	0.902	1.02	1.076	1.212	1.254	1.277	1.324
31.77	0.711	0.698	0.695	0.692	0.68	0.694	0.696	0.686	0.691	0.698	0.688	0.692	0.707	0.701	0.719	0.752	0.819	0.9	1.024	1.076	1.212	1.253	1.276	1.324
31.782	0.708	0.697	0.695	0.692	0.682	0.693	0.698	0.686	0.692	0.698	0.689	0.694	0.707	0.7	0.719	0.751	0.814	0.899	1.022	1.079	1.213	1.251	1.275	1.325
31.991	0.711	0.695	0.696	0.694	0.679	0.695	0.697	0.685	0.692	0.7	0.687	0.694	0.706	0.698	0.72	0.749	0.817	0.904	1.019	1.075	1.214	1.25	1.279	1.323
32.003	0.709	0.697	0.695	0.691	0.683	0.693	0.695	0.686	0.69	0.698	0.688	0.692	0.707	0.7	0.719	0.751	0.817	0.898	1.021	1.077	1.213	1.252	1.275	1.325
32.207	0.708	0.695	0.696	0.691	0.68	0.695	0.696	0.686	0.691	0.699	0.688	0.69	0.707	0.698	0.72	0.751	0.816	0.9	1.02	1.076	1.212	1.253	1.276	1.326
32.218	0.711	0.697	0.694	0.692	0.68	0.695	0.698	0.684	0.692	0.699	0.688	0.693	0.704	0.7	0.718	0.751	0.816	0.897	1.021	1.078	1.213	1.251	1.276	1.325
32.432	0.708	0.697	0.695	0.691	0.679	0.693	0.697	0.685	0.691	0.701	0.686	0.692	0.704	0.701	0.718	0.749	0.816	0.902	1.019	1.074	1.212	1.251	1.276	1.324
32.443	0.711	0.696	0.694	0.692	0.681	0.695	0.694	0.686	0.691	0.697	0.685	0.691	0.707	0.701	0.718	0.751	0.814	0.899	1.019	1.074	1.209	1.249	1.277	1.328
32.647	0.71	0.697	0.695	0.692	0.68	0.694	0.694	0.686	0.691	0.698	0.686	0.691	0.706	0.697	0.719	0.749	0.816	0.9	1.021	1.073	1.209	1.249	1.275	1.321
32.659	0.709	0.695	0.695	0.691	0.681	0.693	0.697	0.686	0.692	0.698	0.688	0.693	0.705	0.7	0.719	0.75	0.814	0.9	1.021	1.075	1.214	1.253	1.275	1.321
32.867	0.707	0.698	0.694	0.692	0.683	0.69	0.693	0.686	0.691	0.696	0.689	0.69	0.704	0.698	0.718	0.751	0.815	0.899	1.02	1.071	1.211	1.252	1.274	1.323
32.887	0.707	0.696	0.696	0.693	0.678	0.695	0.696	0.685	0.689	0.698	0.686	0.691	0.705	0.699	0.717	0.752	0.813	0.898	1.019	1.076	1.212	1.25	1.273	1.322
33.091	0.711	0.698	0.695	0.69	0.679	0.691	0.693	0.686	0.689	0.696	0.688	0.693	0.705	0.699	0.717	0.747	0.815	0.9	1.019	1.075	1.211	1.25	1.273	1.324
33.103	0.708	0.696	0.694	0.69	0.678	0.693	0.696	0.685	0.689	0.698	0.688	0.692	0.705	0.698	0.72	0.748	0.812	0.898	1.017	1.071	1.209	1.25	1.272	1.321
33.311	0.71	0.696	0.695	0.692	0.679	0.692	0.696	0.683	0.691	0.697	0.688	0.691	0.704	0.699	0.716	0.749	0.818	0.898	1.021	1.071	1.213	1.25	1.274	1.321
33.322	0.71	0.698	0.695	0.689	0.68	0.692	0.694	0.685	0.69	0.698	0.687	0.693	0.704	0.701	0.716	0.748	0.816	0.897	1.018	1.071	1.21	1.249	1.272	1.322
33.531	0.709	0.696	0.695	0.691	0.68	0.692	0.696	0.686	0.689	0.697	0.687	0.691	0.706	0.699	0.716	0.747	0.813	0.897	1.017	1.073	1.21	1.248	1.274	1.323
